parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,venue,orchestra
5,618,"Zanetta; Overture",Auber,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"17th Concert of the 5th Season","12th Feb 1863",1863-02-12,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"18th Concert of the 5th Season","19th Feb 1863",1863-02-19,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"19th Concert of the 5th Season","26th Feb 1863",1863-02-26,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"2nd Concert of the 5th Season","30th Oct 1862",1862-10-30,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"20th Concert of the 5th Season","5th Mar 1863",1863-03-05,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"3rd Concert of the 5th Season","6th Nov 1862",1862-11-06,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"4th Concert of the 5th Season","13th Nov 1862",1862-11-13,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"5th Concert of the 5th Season","20th Nov 1862",1862-11-20,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"6th Concert of the 5th Season","27th Nov 1862",1862-11-27,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"7th Concert of the 5th Season","4th Dec 1862",1862-12-04,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"8th Concert of the 5th Season","11th Dec 1862",1862-12-11,141,"Hallé Orchestra; 1857-"
5,56,"Symphony No1 in C Minor",Gade,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,316,"Preciosa; Overture",Weber,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,618,"Zanetta; Overture",Auber,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,2619,"Bohemian Girl; Finale and Rondo 'Oh! what full delight'",Balfe,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,4603,"William Tell; Selections",Rossini,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,4613,"Concerto in B flat for Bassoon",Mozart,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,4653,"Variations of  'Sul margine d'un rio'",Mozart,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,8462,"Invitation to the Dance, piano solo",Weber,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,8463,"Acis and Galatea; 'Oh, ruddier than the cherry' with Ophicleide solo",Handel,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
5,8464,"Aria 'Hark! Hark, what I tell to thee'",Haydn,"9th Concert of the 5th Season","18th Dec 1862",1862-12-18,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"1st Concert of the 6th Season","29th Oct 1863",1863-10-29,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"9th Concert of the 6th Season","24th Dec 1863",1863-12-24,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"10th Concert of the 6th Season","30th Dec 1863",1863-12-30,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"11th Concert of the 6th Season","7th Jan 1864",1864-01-07,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,4678,"Piano solo on 'Home, sweet home' from the Maid of Milan by Sir HR Bishop",Thalberg,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,8465,"Shakespeare's Favourite Tunes",Hatton,"12th Concert of the 6th Season","14th Jan 1864",1864-01-14,141,"Hallé Orchestra; 1857-"
6,197,"The Miller and his Men; Overture",Bishop,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,293,"Maritana; Overture",Wallace,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,896,"Bohemian Girl; Overture",Balfe,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,1839,"Song 'I am alone'",Macfarren,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,2537,"Song 'Absence'",Hatton,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,4300,"Aria 'Tell me, my heart'",Bishop,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,4635,"Chevy Chase Overture",Macfarren,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,4656,"Concerto for Piano",Bennett,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
6,4669,"Song 'By dimpled brook' from Milton's Masque of Comus",Arne,"13th Concert of the 6th Season","21st Jan 1864",1864-01-21,141,"Hallé Orchestra; 1857-"
