parent,id,"Performance Title",composer_text,"Concert Title",original_date,date_start,orchestra,"Venue Name","Venue Town",seonametown
1498,10270,"Finale Act III scene 3 [Die Walkure]",Wagner,NULL,"7 Feb 1930",1930-02-07,"Hallé Orchestra; 1857-","Queen's Hall",London,london-queen's-hall
1498,10271,"Prelude & scene 1, Act III [Siegfried]",Wagner,NULL,"7 Feb 1930",1930-02-07,"Hallé Orchestra; 1857-","Queen's Hall",London,london-queen's-hall
1498,10272,"Intermezzo & scene 3, Act 1 [Die Gotterdammerung]",Wagner,NULL,"7 Feb 1930",1930-02-07,"Hallé Orchestra; 1857-","Queen's Hall",London,london-queen's-hall
1546,10928,"Carnival Overture",Dvorak,NULL,"27 Jun 1932",1932-06-27,"Hallé Orchestra; 1857-","Victoria Hall",Bolton,bolton-victoria-hall
1546,10929,"Symphony No6 in B minor",Tchaikovsky,NULL,"27 Jun 1932",1932-06-27,"Hallé Orchestra; 1857-","Victoria Hall",Bolton,bolton-victoria-hall
1546,10930,"Hungarian Rhapsody No4 in D Minor and G",Liszt,NULL,"27 Jun 1932",1932-06-27,"Hallé Orchestra; 1857-","Victoria Hall",Bolton,bolton-victoria-hall
1546,10931,"The Mystic Trumpeter",Harty,NULL,"27 Jun 1932",1932-06-27,"Hallé Orchestra; 1857-","Victoria Hall",Bolton,bolton-victoria-hall
1546,10932,"Gypsy Songs for chorus & orchestra",Brahms/Fogg,NULL,"27 Jun 1932",1932-06-27,"Hallé Orchestra; 1857-","Victoria Hall",Bolton,bolton-victoria-hall
1695,11263,"Overture, The Magic Flute",Mozart,NULL,"22 Oct 1939",1939-10-22,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1695,11264,"National Anthem [English]",Anon,NULL,"22 Oct 1939",1939-10-22,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1695,11265,"Symphony in D minor",Franck,NULL,"22 Oct 1939",1939-10-22,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1695,11266,"Overture and Venusberg Music [Tannhauser]",Wagner,NULL,"22 Oct 1939",1939-10-22,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1695,11268,"Prelude to Act III, Tristan und Isolde",Wagner,NULL,"22 Oct 1939",1939-10-22,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1695,11269,"Overture, The Mastersingers",Wagner,NULL,"22 Oct 1939",1939-10-22,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1696,9630,Messiah,Handel,NULL,"24 Dec 1939",1939-12-24,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1697,11481,"Flying Dutchman; overture",Wagner,NULL,"14th Jan 1940",1940-01-14,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1697,15227,"Siegfried Idyll",Wagner,NULL,"14th Jan 1940",1940-01-14,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1697,15230,"Tristan and Isolde; Act 1, Prelude, and, Act 3, Liebestod",Wagner,NULL,"14th Jan 1940",1940-01-14,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1697,15245,"Lohengrin; Act 1, Prelude, and, Act 3, Prelude",Wagner,NULL,"14th Jan 1940",1940-01-14,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1697,19957,"Flying Dutchman; Act 2, Senta's Ballad",Wagner,NULL,"14th Jan 1940",1940-01-14,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1697,31194,"Gotterdammerung; Act 1, Prelude, Siegfried's journey to the Rhine",Wagner,NULL,"14th Jan 1940",1940-01-14,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1698,46,"Concerto for Piano No.1 in D minor, Op.15",Brahms,NULL,"21st Jan 1940",1940-01-21,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1698,11519,"Three-Cornered Hat; suite","De Falla",NULL,"21st Jan 1940",1940-01-21,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1698,14916,"Rosamunde; overture",Schubert,NULL,"21st Jan 1940",1940-01-21,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1698,25807,"Midsummer Night's Dream; overture, Op.21, No.1, Scherzo, No.7, Nocturne, and, No.9, Wedding March",Mendelssohn,NULL,"21st Jan 1940",1940-01-21,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1699,117,"Symphony No.9 in E minor (From the New World), Op.95",Dvorak,NULL,"28th Jan 1940",1940-01-28,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1699,11299,"Marriage of Figaro; overture",Mozart,NULL,"28th Jan 1940",1940-01-28,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1699,11708,"Variations on an Original Theme","Jacob, Gordon",NULL,"28th Jan 1940",1940-01-28,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1699,15440,"Brigg Fair; an English rhapsody",Delius,NULL,"28th Jan 1940",1940-01-28,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1699,17615,"Finlandia; tone poem, Op.26",Sibelius,NULL,"28th Jan 1940",1940-01-28,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1700,11313,"A Song Before Sunrise",Delius,NULL,"4 Feb 1940",1940-02-04,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1700,11314,"Music for Strings","Bliss, Arthur",NULL,"4 Feb 1940",1940-02-04,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1700,11709,"Nutcracker; ballet suite, Op.71a",Tchaikovsky,NULL,"4 Feb 1940",1940-02-04,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1700,13143,"Symphony No.97 in C major, Op.83, No.1",Haydn,NULL,"4 Feb 1940",1940-02-04,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1700,19127,"Symphonie Espagnole, for violin and orchestra, Op.21",Lalo,NULL,"4 Feb 1940",1940-02-04,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1701,11551,"Symphony No.2 in E flat major, Op.63",Elgar,NULL,"11th Feb 1940",1940-02-11,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1701,13412,"Hansel and Gretel; overture",Humperdinck,NULL,"11th Feb 1940",1940-02-11,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1701,14136,"Concerto for Piano in A minor, Op.16",Grieg,NULL,"11th Feb 1940",1940-02-11,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1702,11323,"Serenade to Music; orchestral arrangement","Vaughan Williams",NULL,"18th Feb 1940",1940-02-18,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1702,11681,"Symphony No.35 in D major (Haffner), K.385",Mozart,NULL,"18th Feb 1940",1940-02-18,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1702,13337,"Symphony No.4 in E minor, Op.98",Brahms,NULL,"18th Feb 1940",1940-02-18,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1702,16342,"Death and Transfiguration; symphonic poem, Op.24","Strauss, Richard",NULL,"18th Feb 1940",1940-02-18,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1703,11315,"Overture in D minor",Handel/Elgar,NULL,"25 Feb 1940",1940-02-25,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1703,11502,"Concerto for Piano No.3 in C minor, Op.37",Beethoven,NULL,"25 Feb 1940",1940-02-25,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1703,12518,"Symphony No.7 in D minor, Op.70",Dvorak,NULL,"25 Feb 1940",1940-02-25,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1703,15148,"Fantasia on a theme by Tallis, for double string orchestra","Vaughan Williams",NULL,"25 Feb 1940",1940-02-25,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1704,4654,"Symphony No.9 in C major (Great), D 944",Schubert,NULL,"3 Mar 1940",1940-03-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1704,11526,"St Paul's Suite for string orchestra","Holst, Gustav",NULL,"3 Mar 1940",1940-03-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1704,11710,"Ballet Suite","Gluck arr. Mottl",NULL,"3 Mar 1940",1940-03-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1704,11711,"Concerto for Viola and Orchestra",Walton,NULL,"3 Mar 1940",1940-03-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1705,11200,"Leonora Overture No.3, Op.72b",Beethoven,NULL,"10th Mar 1940",1940-03-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1705,11558,"Symphony No.5 in C minor, Op.67",Beethoven,NULL,"10th Mar 1940",1940-03-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1705,11638,"Concerto for Violin in D major, Op.61",Beethoven,NULL,"10th Mar 1940",1940-03-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1706,11267,"Prelude, Tempest",Honegger,NULL,"29 Oct 1939",1939-10-29,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1706,11270,"Tone poem, Don Juan","Strauss, Richard",NULL,"29 Oct 1939",1939-10-29,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1706,11272,"Symphony No7 in A major",Beethoven,NULL,"29 Oct 1939",1939-10-29,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1706,15596,"Symphony No.5 in E flat major, Op.82",Sibelius,NULL,"29 Oct 1939",1939-10-29,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1707,14535,"Romeo and Juliet; fantasy overture",Tchaikovsky,NULL,"17th Mar 1940",1940-03-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1707,14929,"Variations on a theme by Haydn (St.Anthony Chorale), Op.56a",Brahms,NULL,"17th Mar 1940",1940-03-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1707,15536,"Symphony No.1 in E minor, Op.39",Sibelius,NULL,"17th Mar 1940",1940-03-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1707,15669,"Beatrice and Benedict; overture",Berlioz,NULL,"17th Mar 1940",1940-03-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1708,6636,"Concerto for Piano No.1 in B flat minor, Op.23",Tchaikovsky,NULL,"31st Mar 1940",1940-03-31,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1708,11583,"Carnival; overture, Op.92",Dvorak,NULL,"31st Mar 1940",1940-03-31,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1708,14779,"Prelude a L'Apres-midi d'un Faune",Debussy,NULL,"31st Mar 1940",1940-03-31,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1708,15361,"Serenade No.13 in G major for strings (Eine Kleine Nacht-Musik), K.525",Mozart,NULL,"31st Mar 1940",1940-03-31,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1708,15473,"Tannhauser; overture",Wagner,NULL,"31st Mar 1940",1940-03-31,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1708,29075,"La Boutique Fantasque; ballet suite","Rossini (arr.Respighi)",NULL,"31st Mar 1940",1940-03-31,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1709,11273,"Symphony No31 in D (Parisian)",Mozart,NULL,"5 Nov 1939",1939-11-05,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1709,11274,"Symphony No2 in D",Brahms,NULL,"5 Nov 1939",1939-11-05,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1709,15278,"Concerto for Piano No.24 in C minor, K.491",Mozart,NULL,"5 Nov 1939",1939-11-05,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1710,11276,"Symphonic Prelude 'Polonia'",Elgar,NULL,"12 Nov 1939",1939-11-12,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1710,11277,"Symphony No1 in C Minor",Brahms,NULL,"12 Nov 1939",1939-11-12,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1710,11278,"Suite No2 - Facade",Walton,NULL,"12 Nov 1939",1939-11-12,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1710,11279,"Invitation to the Dance arr. for orchestra by Weingartner",Weber,NULL,"12 Nov 1939",1939-11-12,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1710,11280,"Song of the Rhine Daughters [Gotterdammerung]",Wagner,NULL,"12 Nov 1939",1939-11-12,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1711,9043,"En Saga; tone poem, Op.9",Sibelius,NULL,"19th Nov 1939",1939-11-19,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1711,11281,"Symphony No2 in D major",Sibelius,NULL,"19th Nov 1939",1939-11-19,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1711,11283,"Concerto for violin & orchestra",Sibelius,NULL,"19th Nov 1939",1939-11-19,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1712,11284,"Introduction & Allegro for Strings",Elgar,NULL,"26 Nov 1939",1939-11-26,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1712,11285,"Symphony No4 in B flat",Beethoven,NULL,"26 Nov 1939",1939-11-26,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1712,11286,"Concerto for Piano and Orchestra No2",Rachmaninov,NULL,"26 Nov 1939",1939-11-26,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1712,11287,"Carnaval Romain",Berlioz,NULL,"26 Nov 1939",1939-11-26,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1713,11288,"Symphony in D (No104)",Haydn,NULL,"3 Dec 1939",1939-12-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1713,11290,"Symphonic Suite 'Scheherazade'",Rimsky-Korsakov,NULL,"3 Dec 1939",1939-12-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1713,15303,"Morning, Noon and Night in Vienna; overture",Suppe,NULL,"3 Dec 1939",1939-12-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1713,33137,"Over the Hills and Far Away; fantasy-overture",Delius,NULL,"3 Dec 1939",1939-12-03,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1714,11294,"Symphony No5 in E minor",Tchaikovsky,NULL,"10 Dec 1939",1939-12-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1714,11499,"Academic Festival Overture in C",Brahms,NULL,"10 Dec 1939",1939-12-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1714,11535,"Symphony No40 in G minor",Mozart,NULL,"10 Dec 1939",1939-12-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1714,11542,"Symphonic poem 'Till Eulenspiegel's Pranks'","Strauss, Richard",NULL,"10 Dec 1939",1939-12-10,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1715,11546,"London Overture",Ireland,NULL,"17th Dec 1939",1939-12-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1715,11704,"Concerto for Violin and Orchestra",Bloch,NULL,"17th Dec 1939",1939-12-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1715,12511,"Variations on an Original Theme (Enigma), Op.36",Elgar,NULL,"17th Dec 1939",1939-12-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1715,26481,"Symphony No.1 in D major (A Classical Symphony), Op.25",Prokofiev,NULL,"17th Dec 1939",1939-12-17,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1716,11628,Traume,Wagner,NULL,"7th Apr 1940",1940-04-07,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1716,15441,"Brigg Fair; an English rhapsody",Delius,NULL,"7th Apr 1940",1940-04-07,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1716,15537,"Cockaigne (In London Town); overture, Op.40",Elgar,NULL,"7th Apr 1940",1940-04-07,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1716,15607,"Don Juan; symphonic poem, Op.20","Strauss, Richard",NULL,"7th Apr 1940",1940-04-07,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1716,17258,"Symphony No.3 in A minor (Scottish), Op.56",Mendelssohn,NULL,"7th Apr 1940",1940-04-07,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1716,20908,"Water Music; suite (arr.Hamilton Harty)",Handel,NULL,"7th Apr 1940",1940-04-07,"Hallé Orchestra; 1857-","Paramount Theatre",Manchester,manchester-paramount-theatre
1717,11342,"Polonaise in A flat",Chopin,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1717,11343,"Study in E major, Op.10 No3",Chopin,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1717,11348,"Study in G flat, piano solo, Op.25 No9",Chopin,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1717,11717,"Bartered Bride; overture",Smetana,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1717,11719,"Peer Gynt Suite, No.1, Op.46",Grieg,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1717,14897,"Symphony No.3 in E flat major (Eroica), Op.55",Beethoven,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1717,15250,"Concerto for Piano in A minor, Op.54",Schumann,NULL,"14th Apr 1940",1940-04-14,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1718,11330,"Scherzo in C minor",Chopin,NULL,"21st Apr 1940",1940-04-21,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1718,11345,"Nocturne in E minor",Chopin,NULL,"21st Apr 1940",1940-04-21,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1718,14804,"Concerto for Piano No.1 in E flat major, S.124",Liszt,NULL,"21st Apr 1940",1940-04-21,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1718,15261,"Symphony No.4 in F minor, Op.36",Tchaikovsky,NULL,"21st Apr 1940",1940-04-21,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1718,15271,"Oberon; overture",Weber,NULL,"21st Apr 1940",1940-04-21,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1718,15444,"Damnation of Faust; three extracts, Dance of the Sylphs, Will-o'-the-wisps, and, Hungarian (Rakoczy) March",Berlioz,NULL,"21st Apr 1940",1940-04-21,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1719,11684,"Sorcerer's Apprentice; symphonic scherzo",Dukas,NULL,"28th Apr 1940",1940-04-28,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1719,11688,"Symphony No.8 in F major, Op.93",Beethoven,NULL,"28th Apr 1940",1940-04-28,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1719,12686,"Mastersingers of Nuremberg; overture",Wagner,NULL,"28th Apr 1940",1940-04-28,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1719,15428,"Concerto for Violin in D major, Op.35",Tchaikovsky,NULL,"28th Apr 1940",1940-04-28,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1719,26275,"On Hearing the First Cuckoo in Spring (Two Pieces for Small Orchestra, No.1)",Delius,NULL,"28th Apr 1940",1940-04-28,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
1720,4565,"Concerto for Piano No.5 in E flat major (Emperor), Op.73",Beethoven,NULL,"5th May 1940",1940-05-05,"Hallé Orchestra; 1857-","Odeon Theatre",Manchester,manchester-odeon-theatre
